user_id,bayesian_rating,appid
colonel_leopard,8.0,127023
Ecahbrs,8.0,54043
libonati,5.0,66587
Jasper740,3.98,44163
warta,7.5,196354
Turro6590,7.0,269144
High Elf Andrew,4.0,152162
nerotora,7.5,51
Barad_the_dwarf,7.0,13
tdeery,7.5,179933
pCAB,4.0,17223
DHolte,6.0,164
pilord12,6.0,10550
johnkfriday,6.0,133473
aebal,8.0,154203
megawidget,6.0,56692
Brutalutus,10.0,12942
Kelanen,7.5,526
lieds0127,9.0,56294
SayPou,9.0,147020
t_s_sullivan,3.0,5637
Acido,7.5,28023
Jetflyer,10.0,229853
LehrerRinchu,10.0,169
Quorteus,8.5,194230
FushigiTV,6.0,521
ScottHuddleston,7.0,2375
EVILDOC,7.0,169426
Hina,7.0,200147
pavw,7.0,1465
wolftruck,4.0,1962
Albbara,8.5,285774
MrMrsSmith2014,7.0,9209
Masatake76,8.0,216381
kintanakely,4.0,28
jkrozel,7.0,6249
Sir Bobo,7.0,228341
MikeGnR,8.0,218293
rawrjun,7.0,230802
Gamezombiac,6.0,131357
Malekous,6.75,131646
JamSandwich,7.0,14996
Feuerbach,6.0,255034
TheCruncher,5.5,2223
Bardok,7.0,40692
Babysquidboi,8.0,230802
maguirer,10.0,2679
ludocrat,7.0,320
BiLong,8.2,154809
monty033,7.0,12333
Renato Orosco,10.0,36218
mammzer,7.0,822
thenettavenner,6.0,181
boltongeordie,6.5,170
DiscoSeaMonster,7.0,178900
fh13,7.0,157526
magoxxo,7.0,180593
Playtaenschen73,6.0,217372
Therealheinz,6.0,6249
Xanhast709,8.0,73439
Sysyphuss,6.0,71074
Pyrosocks,7.0,216201
Kform,10.0,148228
Rosiel122,8.0,9209
paintedelephants,9.0,113294
rlong007,8.5,228341
jbmacek,10.0,3464
Stoertebeker68,8.0,121408
psychomansam,7.0,180593
cav32100123,5.0,155624
tang tang,7.0,156138
l2lion,8.0,46213
Mariodgp,8.0,103885
crab27,8.0,61484
thevig,8.0,185813
Inntrepid,3.0,483
tanzania,8.0,8217
joutava,9.5,167791
CogitoGamer,8.0,167791
thenfg182line,6.5,8107
Hyperventilator,8.0,25417
cabbagekingaf,8.0,212765
mauser1898,7.0,244522
schen,7.0,154804
Cybsjan,6.0,156336
kimapesan,9.0,188834
Bizwang,8.0,15290
steadzy,7.0,245934
JoSch,6.0,186864
TacoSupreme,6.0,163602
jimolideen,7.6,137811
strubs42,7.0,117914
slycker,9.0,198994
MutantEnemy,6.0,215840
DarrellKH,7.5,21380
Harl,7.0,242302
poifpoif,7.0,38823
rucky,6.0,37738
Bingosn,7.5,153938
Geeken,4.0,42444
Schizotypy,6.5,194655
Inquis7319,8.0,170216
Luis Calcada,8.0,68264
bdmiller,5.0,2425
Karden,7.0,155695
vilovian,7.8,160851
DraedGhawl,6.0,9910
Keating603,8.5,194626
OldZombie,7.0,63888
goldeneyeace,6.0,186701
Qvist,7.5,463
AlphaLoR,7.0,11
ellephai,4.0,3699
mardeck,7.0,432
jasmineirv,5.96,171273
Johnny Opie,7.0,119890
Agronicus,7.5,37111
LordYazos,8.0,233867
PiffPaffJoe,8.0,170216
bpovis,9.0,137909
Allons_y,2.0,28143
StSean,10.0,30
boardgamechemistry,8.0,221194
Kindros,8.0,131835
Neoberger,8.0,8252
triplzero,10.0,164153
FC Dynamo Turbine,7.0,234487
Raymundoee,10.0,15062
jadz,7.8,181495
Boulderbiker,7.5,131260
cphull,7.5,93
Turbo GG,7.0,144270
SubtlyArtistic,5.0,66849
AcikCieslik,6.0,550
FlipBook,7.0,70919
mandymccool,10.0,202670
dreamingant,7.0,206490
scivias,7.0,5576
allbaugh,7.5,224037
mpogel,8.0,40354
Tukker88,10.0,268201
Delbin,7.0,41
josh carstairs,8.0,233078
filou,7.0,172
weyrbrat,6.0,92046
wa11eye,6.0,163
Toby150982,6.0,6614
Drinkagon,8.0,191285
mruane,4.0,173346
Tricky110974,6.0,172225
TKundNobody,8.0,103343
Heyswyndon,3.0,2763
railman,8.0,822
gotowanamarchewka,7.0,8098
avj37,10.0,204583
normal,7.0,875
netdreamer,7.0,30549
pikaphanpooh,8.5,122599
justforj7,7.0,113401
Sc00byD00byDooo,7.0,198830
Arylith,8.0,822
DonBorch,6.0,42
Chrelin,8.0,163412
clubcourage,7.0,193308
Cabag,6.0,5467
Neale2006,5.9,43015
JohnnyDollar,7.8,175117
magic2c,8.0,176920
Sobriquet,6.0,24480
Trafysion,8.0,266121
FraroSimnew,6.0,175549
fasolia,9.0,35677
LaWilm,10.0,12333
BNehme,7.0,117960
Osoroshii,8.0,2651
PepperPete,6.0,394
visard,5.0,189052
bengereng,8.295,128931
Krazed459,8.5,233078
bromangum,6.0,9209
lionelandrew,7.0,148228
starbuck7660,10.0,158600
Reuner,7.0,165948
Higgenbottoms,7.0,8203
Scurra,7.0,1143
W0ut3r,6.0,1219
ulusiek,8.0,104162
Schuk,4.0,11
RoadHouse,8.0,172081
Mayhem1964,8.0,178900
PopoHappy,8.5,122515
jonesey292,6.0,144797
Jbroots,6.0,254640
jelomas,8.0,5404
cgrinter,6.0,21523
Mad Graves,6.0,27627
MackDaMerc,3.0,1829
butze,5.0,143157
esirof,8.0,54043
ilgarrone,10.0,97842
kreten,8.0,3267
karlstlaurent,7.0,172818
Dr.Stoopid,8.0,503
nisanchez,6.0,37111
kuriousinu,9.0,84876
McAtoms,7.0,209541
hong7912,7.0,124742
leoshaw,6.0,131357
dho0,9.0,266192
SilverBulletKY,6.5,1261
bigdadpin,9.0,77423
fake,8.0,64220
Tevildo,6.0,37301
Quagg,7.5,194655
Flyboy Connor,10.0,28720
Landspeed,7.0,25554
electricdreams,6.9,98229
Bookwizard,9.9,1915
silviia,7.0,156180
Stefan877,6.0,16986
InexplicableOblivion,8.5,146021
Harpo62,6.0,261
waxthirteen,10.0,262733
OdysseusX,7.0,234691
y2ace,6.5,102652
HMTKSteve,7.0,6539
bijanajamlou,7.5,103343
Misterboy,7.0,103885
dwilloby,8.0,15062
Inusato,7.0,126042
gunit888,9.0,162886
Profecubiertos,9.0,266810
kalendrys,7.0,169786
warlordprias,3.0,438
Svarthand,8.0,128671
D Bo,7.0,63759
Olobek,7.32667,15987
paulrbolton,7.0,214029
dkugler,7.0,65244
roybot,7.0,697
Myfeb,9.0,28720
MissDTTV,7.0,260201
doesc,7.0,171726
Janusian,8.0,1927
coryphella,5.0,158899
MTOstam,8.8,39351
smoox,6.5,256700
EliteLush,5.0,4492
WJKennedy,7.5,36218
Karmancer,7.0,100423
BigAl0213,7.0,163602
asterix50,7.0,46
Lariaenl,8.0,155873
AJBrandon,10.0,206051
TheMightyKong,8.0,102652
zebracat,5.0,100423
kalemia918,8.0,155426
emutheelf,7.5,102652
Amgyn,8.5,14996
Twyker,5.0,160968
Frausky,7.0,181304
Scholle,7.0,25292
glitchhike,7.0,253684
TGeoF,8.0,245654
CapitanNemo,8.3,143405
maloventevil,4.0,29678
Bebbe,7.0,130680
Rhuned,5.0,71
DarkVador,10.0,171
marioymia,7.0,1041
AngelaR,6.0,29613
cdegidio,6.0,16992
ubarose,4.0,1927
slylysylar,5.5,70919
frankfurt,8.0,72125
defmelonjem,10.0,1535
apiejh,9.0,120677
rexchow2015,7.5,203417
grandslam,8.0,119432
inkku,10.0,104553
the_zissou,7.0,112
stygldponyboy,9.0,155873
Superduck,7.0,91620
SonuvaGlitch,6.0,124172
Irishkd,8.0,195560
Bigshowfan,6.5,56692
RichardGSmith,5.0,28025
Schox,8.0,3076
moonsmile0827,8.0,236457
Azard,7.0,40270
Ambush3,6.8,37904
HerrohGrant,7.5,194626
jmsmith2434,7.0,128931
Edruolp,9.0,221194
helyanamanso,7.0,3228
Mantlerom,6.0,83195
Kristopher10,8.0,199042
Marzera,5.0,1111
Jasonb94,4.0,181
orange_rhino,4.0,2243
raulfr,7.0,162559
Dolus,5.0,65532
AndySzy,4.0,3149
mikhunter,8.69333,104162
Niji,9.0,146221
Jokkael,7.0,18058
dahvid,7.0,33604
rosewoodblues,7.0,202077
MrSelkies,2.0,234671
Marnak,7.0,171890
mkain45,4.5,153938
Reine Beth,6.0,37046
Draco551,6.9,46782
drg26,7.0,176803
historyguy71,7.0,11
chrise75,8.5,21790
mikegoodrick,7.5,163967
Legomancer,2.0,166226
Amaril,7.0,140519
Ghanaka,6.0,204583
Llanoraw,10.0,20437
ararart76,9.0,167355
blackneuron,8.0,5782
Palant,5.0,194298
EscapeClub,1.0,24827
branddonnoard,8.0,230802
quartex,6.5,155969
mikeywalsh,4.0,1540
fakeremiya,7.0,135382
Gulo gulo,10.0,20551
Belash,6.5,8203
mcrow,6.0,17816
Eijoman,9.0,205359
tkanttila,6.0,36218
sparkin84,7.0,91514
Nomad313,5.0,1032
Bryle,7.0,177590
lkoper,10.0,22827
garion,7.0,822
dougadamsau,6.0,539
lordbaum,7.0,172
RobertD67,6.0,220774
owlsmap,7.0,10547
AmnonLiu,9.0,463
TravellinSue,7.0,54043
copcopps,7.0,1695
Meat Muppet,7.5,91312
Tibbo80,7.5,231581
celacanto,7.0,634
fuge67m,6.5,194655
jandar9000,7.0,41612
Drognan,5.0,2453
Alice02040608,9.0,372
ping9x,6.75,5
NINJC,4.5,107529
Socal Tim,2.0,18064
jonnyutah,8.0,99392
Jayman66,9.0,132019
turgan,9.0,5575
Torbett90,6.0,131357
BrokenNick,6.0,208480
Rocky123,10.0,189932
samsonpeter,10.0,228504
TrashDogAdam,7.0,147949
TheChin!,6.0,16035
Wolkenstein,7.0,432
CLautz23,9.4,157354
Colonel_S,9.0,158600
Pther,3.0,138311
chaddyboy_2000,4.0,6201
idha,7.0,84088
nik592,7.0,114387
RAUL3826,7.0,54043
qwertymartin,6.0,25643
Auglim,8.0,7480
nosywombat,6.0,218417
mingyanfeng,6.5,37904
Midian2000,7.0,9048
mango2tango,7.0,123540
Moiboi99,8.0,169786
Thomas guegan,9.0,169649
WonderCinz,6.0,15839
Hoolio,2.0,67877
Hobbes,4.0,21704
jarosz,8.0,98229
dadasdair,8.0,68448
Khedron,9.0,66510
Fingbut,6.0,14953
djtake,6.0,27833
tontoey,8.0,200680
iMarco,8.0,31260
Bebo,6.0,137269
HunterT,9.0,247763
brrrmanza,9.0,152053
mcyoyas,10.0,55690
josecrack,9.0,188834
pruittc3,8.0,100901
josef,7.0,234277
Tjouneaze,10.0,120677
Teloric,7.0,150
dodgeball,7.0,125921
mpenguin,7.0,1927
dixiec,6.0,244522
kernowekya,8.0,209418
PitChewie,8.0,229220
koby_shachar,8.0,4356
rosewoodblues,8.0,205896
BeardedBandito,8.0,39856
CheddahSlammer,8.0,9609
Aithor_Okami,6.0,66613
Gr33nNinja,6.0,30549
tri2,8.2,144733
kerrydvm,8.0,463
Bringer,8.0,182028
Nate Dorward,7.0,154086
ZiggyZambo,7.0,40393
sorourke,6.0,158899
linlifu2003,6.75,209685
black9772001,6.0,1397
robotom,8.0,28
poifpoif,8.0,22545
steffenb,7.0,22545
Flicky,8.0,176396
ScroogeMcD,7.0,200934
diddle74,6.9,135888
marcopt74,6.0,133473
CikyFonsz,8.0,3076
hornss,9.5,147020
Augusto BM,8.0,261525
TheDoctr,9.0,2511
toucanteacher,6.0,203102
cpanthersfan,10.0,2223
Noahco,6.5,9209
kisnord,8.0,169124
Austindb,5.0,63268
Epicurean,7.0,182074
KnaveRupe,8.0,5
Tinctoris,7.0,232830
Ludolega,7.5,10093
cgkgbg13,7.5,21763
Limp,6.5,1159
FeineTrueffel,4.0,47185
Sepherim,4.0,1115
tugamafioso,5.0,30549
Mr Mjeh,7.0,39536
ventisca,7.0,13
antilopekid,8.0,84876
WJBryan,8.0,295402
legos10,8.0,14996
Chas_Rock,10.0,11170
jyh812,5.0,10523
metakata,8.0,36811
topsock,6.0,2952
dbcopeland,3.0,182875
do10hedron,7.0,180852
cepatt,10.0,141423
mwallenf,6.0,181304
gypsylord,6.0,2453
UanarchyK,6.0,2689
IamJacksUserID,8.0,163967
Bracca,8.0,176494
otscotty,6.0,49
Guyvrush,9.0,128671
Oppo28,8.3,169786
PtitJu,7.0,148949
BeerAndBoard,7.5,224597
MaR85,6.5,45315
themurphyfella,8.0,164153
Scorasaur,7.2,155068
Yanadil,5.0,153939
dr_worm_md,4.0,1860
FeGrey,7.0,160814
jnk604,8.0,129622
sincere8868,10.0,28143
andydances,10.0,240980
ZaNaBoZa,7.2,97655
KapiQueen,8.0,191231
kotongo,7.0,165986
unboxboardom,6.0,2375
Chilfox,6.2,232524
Swinepox,8.0,182874
fastspinecho,7.0,202426
Csigs,8.5,12891
AngusBull,6.63,6707
Dave Popplewell,8.0,8208
badshave,7.0,220877
sourwyrm,5.0,1002
Knave13,8.0,169786
AlaX,10.0,45315
smcmike,8.0,146312
Tomcat1304,4.0,3886
nazgul_sp,9.0,42
bigshoot2,6.0,112686
Cheesechick,6.0,280789
Pessoatukan,8.0,233867
bre30127,7.0,205125
pdrseuss,10.0,63888
Orangemoose,7.5,18745
Hybban,8.0,54043
schipa,6.0,173346
pgimmo,7.0,144988
Mystic73,8.0,478
ricomoss,7.0,202207
Wallenstein81,8.0,9209
GamerChick,7.5,46807
brainburnt,7.0,177590
Xebradant,7.0,156776
wizpop,7.3,127024
JinRoh,7.0,40692
tweakedsynth,5.0,204583
dvation,5.5,153065
unclecle,6.2,42743
Openbox1316,6.0,37904
Kokoflo,8.5,242804
clydeiii,7.0,148228
cgm80018,8.0,2651
ro_minet,10.0,69779
amilu,5.75,26244
kenthebest,8.0,220308
CharlyMorgoth,7.8,9220
Qtinuum,8.5,8125
briatharen,8.0,223740
Mellis5EvFan3,7.0,157969
bdroberts,5.0,30381
DrMayhem,6.0,3072
alex1326,7.0,40107
itsders,9.5,2651
Wizardhood2003,7.0,217544
matthewjhoskins,7.0,35369
techan,7.5,43443
tabano,7.0,244522
droberts441,7.0,58110
MorisonMors,10.0,115746
hbirger,6.0,106
drgphx,8.0,180899
RoytheHunter,7.5,70323
UriZn,9.0,162886
Sizzla,9.0,22141
antiussentiment,8.0,96848
DepressedMonk3y,9.0,277458
alfonzoq,8.0,156689
Mickkarnjanapun,10.0,174430
ichinoseki,7.0,124044
Baltar23,8.0,237182
t3stsubject,10.0,104162
Conz the Great,7.0,74
Tigris,8.5,17133
sodaklady,7.0,134
Ben_Tyrer,6.0,200058
Lelky,7.0,141572
Pencharger,8.0,12493
robertmfreeman,8.0,6249
Orromov,6.5,1502
dave82,8.0,12493
mattpwebb,7.0,124380
gilrain,7.0,65244
CrianEd,9.0,84419
sophieguerette,6.0,194655
Kyle Smith,8.25,10630
laleluoom,7.0,244521
peterparker65,6.0,2936
Paper_and_plastic,7.0,224517
Beld,6.5,17557
majidfashkhami,9.0,153498
Zirgo79,6.0,224680
mhzmaster,8.0,5404
PvtBeckMorale1,10.0,1425
Uraiaga,7.0,156009
Geordiebingley,8.0,285157
donatello23,6.0,157354
ath3ist,9.0,140951
marshal65,8.5,1044
fangorrn,9.2,68448
R3DJ0N,6.0,144344
ysemalone,7.0,230802
Mariocr,9.0,37111
Chisco,9.0,122913
commadelimited,8.0,216974
eluvitar,4.0,208024
chg21012,6.0,126042
bierzoman,8.0,182631
cheesetroll,7.0,159575
ShaoHong,7.0,618
sceelen,9.0,188
Marovin,8.0,1219
Geert Vinaskov,7.0,2596
alextrov,7.0,38858
CandaceW,8.0,255692
Divine Wind,9.0,13
aca83,10.0,221848
yesgenesis,10.0,170042
Djebe,7.0,163412
Tycho,8.0,145928
bluereader1972,7.5,195528
admi99,8.5,193738
keepr23,5.0,160010
irtranquil,9.0,84876
HotRod,7.5,198773
switchblade,9.0,2651
igorknop,7.0,106662
maxvigne,6.0,269210
molitor4,6.0,9440
Nerunia,9.0,51
Brett_B,8.0,73761
kshathra,8.0,72125
Dexterus,6.0,173805
Jaloque08,7.0,134253
Ranior,8.0,181279
IirionClaus,9.0,31260
unkown,9.4,463
leffe dubbel,7.0,75789
ASBiskey,5.0,27162
lvlalt,9.0,30549
Siluxp,9.0,173346
Landralon,6.5,71721
zhanghuidongzhd,9.2,182028
tomster,7.0,24742
tolmontom,6.0,181
thfump,9.32,30549
ColoredBanana,7.0,103343
Jonathan Degann,7.5,13780
roybot,7.0,163
Snapcase,5.0,206299
mortaneus,7.5,172818
rjgomes,6.75,41916
kerth,7.5,151247
brijohns84,10.0,10547
Zelz,7.0,39463
AzureIncognito,7.0,18602
Hibou77,8.0,53953
Zet79,5.0,30618
Dillanr13,7.0,194879
flame1magic,6.0,72125
Lafo80,6.0,140933
Teiwaz,6.0,151022
Baraya,6.0,215842
moggie_r,6.0,167513
love1323,10.0,30549
jayanthony,7.0,37904
Gibmaatsuki,6.8,24742
jogose,7.0,113401
ukraineboo,8.0,52461
Goblin13knight,7.0,172225
HappyGal,7.5,41833
dsutherland,8.0,55670
Long Pants Tramp,7.0,219513
Werbaer,6.0,3452
teodmj,10.0,126163
SilverDust,1.0,96913
chizcw,7.0,432
herrenk4ffee,7.0,15818
Przemo,6.0,8125
negativegambit,7.0,3076
MrGencyExit,7.0,43015
WildChild36,7.0,9209
Scientia,7.5,174430
pmnj,7.0,17530
CeltiberoSaran,7.1,136063
Againsto,8.0,1898
Demondragon9,6.0,56692
Citina,6.0,472
crazyaj01,10.0,84876
Balargon,8.5,180974
atomfeed,7.0,82222
Andrewcains,10.0,199042
MirrorsNight,7.0,36218
golpem,4.0,176165
Bond8089,6.0,150999
Walt Mulder,9.2,79828
AlbeitarD,7.1,155426
Terz,7.0,245931
thorfin1,6.0,1294
kojee,7.2,244228
SpaceDragonTank,6.0,150376
MasterArcaJeth,7.0,23348
manellii,6.0,18833
njsauer,4.0,647
Hooloovoo42,7.0,14105
Sasquatchcc,8.0,72321
Asdnart,6.0,124545
StarManta,7.0,187273
munihack75,8.0,31481
jethro66,9.0,911
red4s,9.0,175914
jporriols,9.0,6203
jrsquee,10.0,421
ConfuzzldMeeple,9.5,180680
cuzzle,7.0,1540
greenbean88,7.5,250309
sandbagger1,10.0,188164
renaissance_n7,7.0,150376
gooser,10.0,124742
pete_darby,6.0,62871
F_Rabbit,7.5,443
JOtter,7.5,166384
jdvanwijk,6.0,128882
stevencole,9.0,233247
Rishi,5.0,180761
teamat,7.0,71671
waynez,6.0,172047
thom_br,8.0,12891
jjgrande,10.0,1702
GhostKingGeorge,6.5,177197
Raimiwannabe,9.0,129437
durkinphd,8.0,232043
JonBob,4.0,2545
stvboucher,3.0,1406
agilare,7.0,242
Blott,2.0,929
Leveniel,8.0,169786
citilogic,8.0,216600
vardamir,6.5,133473
jiff_97,7.5,2453
mkmagius01,6.0,21348
elysa,4.5,50849
Odysseus24,8.0,18
buch,6.5,284435
Kevin in Kansas,8.0,478
tambasmd,6.0,205896
Batcarl2000,7.0,180593
SN4RED,5.0,11800
Rhadepakreth,8.0,33160
agonar,9.0,182028
smakdad,6.0,2397
Zavier187,6.0,181
Yu Han,8.0,28023
tima,8.0,179572
gundabad,4.0,217085
starscr3am,8.5,50
AlbertPecho,8.0,164928
mfmise,8.5,161936
Oninohugo,2.0,39953
Electrocuted,8.0,175199
hudcrab,7.0,116
brentandbecca,6.8,200726
Stoichi,6.5,5782
Roadway,7.0,822
CalebWiles,7.0,103885
Jbjacon,6.0,90137
Narmo,6.0,38391
pierworker,8.0,181524
theoclarke,8.0,378
gtogixxer,7.5,110327
Redjaw,5.5,45315
jdroscha,5.0,74
bigdoginit,8.5,133848
trunked,7.0,184145
mfl134,6.5,122701
OldZombie,8.5,84876
NeilIsagam,7.0,226522
israperrillo,4.0,18
Aweberman,4.5,21457
mrequecky,10.0,39856
Vidfreaky,6.0,7849
legoliso,8.0,27627
Ursus6,6.0,138649
soco1,8.0,104006
danleader,10.0,730
Rhinoceritis,2.0,2386
cpatton520,8.5,178900
PoL0,8.0,15987
kingofthegrill,7.9,70323
ZombiHeart,7.0,13
krcko,5.0,172242
juan-agustin,7.0,230898
DainHarper,5.0,69552
kanyewest_tml,6.0,13530
ocmake,9.0,155703
akaisamurai001,7.0,20100
jholen,8.5,34334
Daltonovich,6.0,5
BjornSohlen,8.0,242302
fibobs,6.5,187377
Roshena,8.0,146652
Rimzas,9.0,40692
crackedlcd81,5.0,13004
EndoDragon,8.0,40834
toetod,7.0,476
swingjunkie,7.25,2651
seeuw,9.0,191972
Freakgeims,8.0,72125
zowieso,6.0,3749
nhjelmberg,6.0,30380
blueraja1,7.0,131357
robrose111,10.0,5107
Duch,8.0,73439
marqphex,7.0,21572
RIMBarisax,9.0,230080
mlanza,3.0,337
jayboy,7.5,15290
Wurstnase99,8.0,175324
leithian,7.0,42215
MikeRisley,7.0,179275
RaffenShiv,7.0,164
Halcyon1979,7.0,124172
Carlos77,8.0,113567
dalmore40,7.0,4390
Aerospark,6.0,205494
sirhCity,7.2,136888
mh53bose,10.0,10630
yahoo79,1.0,117995
RippedFromTheCrypt,7.0,245638
HarleyGrace5,8.0,333
Saremie,5.5,193210
phillipwilson,10.0,140620
nugenet,8.0,68448
Frederic_Pascal,8.0,145014
Unclejosh,8.0,3076
FamilyManz,8.0,904
Coreymccarten,4.0,2375
bachan,6.0,99132
RedOak917,7.0,2655
marxismarxismarx,7.5,223779
Hugo Kastner,6.0,39856
MohanK,3.0,2392
Conansloincloth,8.0,170042
marcelabibs,3.0,172225
gopher88,7.0,36218
saikas,9.0,230802
kendovich,7.0,68448
Achillies84,8.5,173346
sheriff45,8.5,157354
godyangdomigod,8.1,200680
cf_skeeve,2.0,202670
PitPat,8.0,36235
SpelerJ,9.0,811
kawauti,6.6,97842
Majiken,8.055,15600
thaos52002,6.0,3076
justriley,6.0,193485
miqueljornet,6.8,186767
mfaulk80,5.0,19301
Epicurius,7.0,2651
RobertGarand,6.0,1563
funketyme,5.0,63628
Yves,9.5,43015
MatthewJohnsonApps,9.0,163
jgramm1989,8.5,3076
josef,7.0,40628
Kopernikus,9.0,156943
Helen Horselip,8.2,54043
Panda0s1,8.0,40692
Dartwa,7.5,27588
joeMLF,7.0,173346
Hepworthnot,9.0,128882
Hogar87,6.0,57390
beerzinjsh,5.0,320
DrFace,8.0,155987
airmarkus,7.5,131357
danperrault,9.0,247763
TheRealSlimShady,7.5,257726
MCuki,4.0,280041
ronngren,4.0,68448
vlaputa1313,6.0,203204
bitatmoonl,7.5,134453
levibushue,10.0,150376
romagoldberg,10.0,108745
s9732,10.0,122515
Double Dan,6.0,230802
RobHimself,8.0,37111
tilouboy,5.0,42052
theupsman,10.0,128996
Arphaxad,5.0,122515
Macroon70,6.0,1107
ThisisRodrigo,10.0,171668
cedspectre1,7.5,123609
jbroome,7.2,54043
Phadrus00,8.0,2651
brueh,10.0,155068
Myton,8.0,172287
Defdamesdompi,6.5,15
cberg,8.0,146312
darkman777_777,6.0,181521
mattyd777,7.0,123635
improhens34,7.0,159675
Musunu,6.0,172242
HeppyDie,7.0,13260
Sammisar,7.0,179275
RChicken,7.0,169786
grasa_total,7.0,136245
El_Squiv,7.0,62871
Au3_MD,9.0,177736
Daezee,5.0,16373
JashWu,9.0,153780
NOTLWolfie,6.0,37931
jjrbedford,7.0,21469
keelera,7.5,70323
mmastertheone,6.0,75
dixiec,6.0,239951
MarilynRoxie,8.0,171
Krelak,8.0,19857
alexandereno,6.5,194655
chaoticcalamity,4.0,145219
Faust2105,8.0,221366
hatemachine,7.0,104020
theedj,5.0,110327
grandbazaar,6.0,822
eskmoe,8.5,32125
Rohirrim,10.0,2381
Loser21,7.0,130176
Medel,7.0,68264
reytrasgo,6.0,104555
da_boss,6.0,128671
bouzza,6.0,21790
Stellar_e,8.0,243
Tinhorn,5.0,9027
vamaar,2.0,96913
cuzzle,7.0,327
mimo70,5.0,29223
alexandredavis,9.3,93
Kokoronto,8.3,69789
Senhouse,6.0,77130
Fafilo2004,8.5,432
SirJay,5.0,129437
ianne,7.0,11971
Jevgenij88,7.0,129622
ZiegRauros,6.0,155426
Fairer Sex,10.0,21882
wngyad,7.0,287954
sposfan,9.0,129437
Dige,7.0,34635
Peter R,7.5,157809
Shadow_bushido,10.0,126163
CaptainYossarian,6.5,163642
uniz,10.0,624
Nanich,1.0,2478
ej3ae,10.0,123260
cuco027,7.0,217083
grimbergen,8.0,3565
kissgg,7.0,245638
mbuckingham,6.5,277
Bostrup,6.0,154182
Marineair,7.0,34119
Rodriquez,8.0,12333
VikingBalu,7.0,24509
Trsevener,8.0,198487
starwarsgolfer,6.0,4610
jeeves,5.5,4969
Furyn,6.5,12891
MiniMajs,6.0,68448
MHaag,5.0,256382
CashMachine,8.5,34887
hun_zaba,7.0,104006
elvezz,6.85,29678
Camlost,8.0,40834
alejandroalmelo,7.46,66849
Lord_Valain,8.0,12493
Masa,7.0,83117
wolkiewicz,7.0,70919
fatso,6.0,15290
Adil3tr,8.0,123260
Naga02,8.0,274364
medwards,7.0,256382
PaulRedd,5.8,116998
grzechoo104,5.0,104347
varmtomat,10.0,174430
juanbautistagaldon,8.0,242684
Irene82,6.0,2223
vindex,9.0,69819
yellek,8.0,55600
skanzen,8.0,233312
cashighsmith,7.0,37904
Flits,6.0,986
JackSpratt,8.0,121921
pacman_96,9.0,194655
Vacabck,7.0,220598
thegamesplayer,7.0,157969
BouncingSoul,5.0,24028
Ahimaztj,8.0,275870
Korwyn,6.25,230267
lajarin,7.0,25821
jmellby,8.0,2163
Mario Pawlowski,4.0,1258
gedson,9.0,263918
zidthekid,7.0,65244
Takada,7.0,13004
CaptainNerdLife,10.0,122522
Randy Cox,8.0,13004
Fatelitapouet,10.0,174430
matthulgan,5.0,2770
mgaler,9.0,3076
jetada,6.0,43443
birdsong703,7.5,225694
superwandf,9.0,115746
SVENS,7.0,34119
CDNPanther,8.0,124742
marcingielewski,9.0,237211
red_gamster,10.0,62227
Sorp222,6.0,10
Eios80,5.0,4095
bjfroese,6.5,1111
kiarusi,8.0,193738
Grimnir,6.0,195227
PurpleCowPinkSpots,8.0,257614
sherediaavalos,9.0,822
eblipsky,8.0,46213
Viodjinn,8.0,124742
sephirothangel,7.5,143657
El Grey,8.0,2162
NikZayne,5.0,144728
PeachOhs,7.0,3955
_The_Inquiry_,6.0,220367
Luisjoey,7.0,13286
Dude1010,8.0,172386
Aarmbrust,7.0,171499
tak2100,9.0,114387
Fortix,7.0,256382
Dathkadan,7.0,840
Arthemistor,7.0,218603
wellevorkanagawa,6.0,231280
hseldon,7.0,925
pez105,7.0,67928
Mertbitmez,10.0,281442
SherpaDurka,9.0,244522
Big Bad Leroy Brown,9.0,9609
Varthlokkur,8.0,24310
cattivik69,10.0,251247
wolfman69,6.6,124881
CallMeMeow,8.0,158600
rainyl,9.0,30549
something67,7.0,136063
Danny from Tower,7.0,196
Andrei123,8.0,40398
bitwin,9.0,173346
Collection,7.0,28023
Benski,7.0,34375
kebomarcuet,10.0,266192
FallenStarFS,7.0,172308
raulfr,6.0,152899
pbb76,6.5,103885
helyanamanso,7.0,13005
morrigambist,9.0,31627
RitterLudolph,9.0,193042
kuhlschrank,8.0,91536
Redbeard013,9.0,172225
Yan_Klobak,7.0,70919
Katalineta,4.0,83195
LarsVanSchagen,8.0,124361
Purota,5.0,72287
jimicapone,8.0,40692
bbhalla,8.0,199042
Lord_Nathaniel,9.0,233312
MElement,7.0,1502
wolfhammer,7.0,193212
Nihied,7.0,236457
comatose_turtle,10.0,45
Pfimal,7.0,327
dgym,8.0,3076
bkelso40,8.0,18258
brhfl,6.0,638
Dhrendor,3.0,199493
cristobal333,7.0,38545
walhallafive,4.0,148575
Muse23PT,8.0,230315
thejodbug,7.0,24068
Yuber,7.0,30549
wwalker98,8.0,39856
cuento,4.0,131357
Maggibot,9.0,66362
Lesley Anne,7.7,97786
mat_eyo,7.0,234487
Hulkster,8.0,173346
eastwoodk,9.0,200680
krakangel,8.5,104162
